,Unnamed: 0,temperature (K),x(1),x(2),ln_gamma_1,ln_gamma_2,cas_number_1,cas_number_2,names_1,names_2,SMILES_x,NAME_x,boilingPoint[K]_x,cas_number_x,SMILES_y,NAME_y,boilingPoint[K]_y,cas_number_y
957,957,298.15,0.0,1.0,1.23178652,0.0,75-05-8,64-17-5,acetonitrile,ethanol,CC#N,acetonitrile,355.15,75-05-8,CCO,ethanol,351.52,64-17-5
958,958,298.15,0.1,0.9,0.98897843,0.01299394,75-05-8,64-17-5,acetonitrile,ethanol,CC#N,acetonitrile,355.15,75-05-8,CCO,ethanol,351.52,64-17-5
959,959,298.15,0.2,0.8,0.7809062,0.04992079,75-05-8,64-17-5,acetonitrile,ethanol,CC#N,acetonitrile,355.15,75-05-8,CCO,ethanol,351.52,64-17-5
960,960,298.15,0.3,0.7,0.60308628,0.10941155,75-05-8,64-17-5,acetonitrile,ethanol,CC#N,acetonitrile,355.15,75-05-8,CCO,ethanol,351.52,64-17-5
961,961,298.15,0.4,0.6,0.45203241,0.19100167,75-05-8,64-17-5,acetonitrile,ethanol,CC#N,acetonitrile,355.15,75-05-8,CCO,ethanol,351.52,64-17-5
962,962,298.15,0.5,0.5,0.32483328,0.29538117,75-05-8,64-17-5,acetonitrile,ethanol,CC#N,acetonitrile,355.15,75-05-8,CCO,ethanol,351.52,64-17-5
963,963,298.15,0.6,0.4,0.21908177,0.4250855,75-05-8,64-17-5,acetonitrile,ethanol,CC#N,acetonitrile,355.15,75-05-8,CCO,ethanol,351.52,64-17-5
964,964,298.15,0.7,0.3,0.13300072,0.58575596,75-05-8,64-17-5,acetonitrile,ethanol,CC#N,acetonitrile,355.15,75-05-8,CCO,ethanol,351.52,64-17-5
965,965,298.15,0.8,0.2,0.06581419,0.78881799,75-05-8,64-17-5,acetonitrile,ethanol,CC#N,acetonitrile,355.15,75-05-8,CCO,ethanol,351.52,64-17-5
966,966,298.15,0.9,0.1,0.01892707,1.05799503,75-05-8,64-17-5,acetonitrile,ethanol,CC#N,acetonitrile,355.15,75-05-8,CCO,ethanol,351.52,64-17-5
967,967,298.15,1.0,0.0,0.0,1.39611881,75-05-8,64-17-5,acetonitrile,ethanol,CC#N,acetonitrile,355.15,75-05-8,CCO,ethanol,351.52,64-17-5
968,968,298.15,0.0,1.0,0.17009903,0.0,75-29-6,142-96-1,2-chloropropane,di-n-butylether,CC(C)Cl,isopropyl chloride,308.89,75-29-6,CCCCOCCCC,dibutyl ether,414.15,142-96-1
969,969,298.15,0.1,0.9,0.15760868,0.00076681,75-29-6,142-96-1,2-chloropropane,di-n-butylether,CC(C)Cl,isopropyl chloride,308.89,75-29-6,CCCCOCCCC,dibutyl ether,414.15,142-96-1
970,970,298.15,0.2,0.8,0.14209685,0.00360181,75-29-6,142-96-1,2-chloropropane,di-n-butylether,CC(C)Cl,isopropyl chloride,308.89,75-29-6,CCCCOCCCC,dibutyl ether,414.15,142-96-1
971,971,298.15,0.3,0.7,0.12397258,0.00973052,75-29-6,142-96-1,2-chloropropane,di-n-butylether,CC(C)Cl,isopropyl chloride,308.89,75-29-6,CCCCOCCCC,dibutyl ether,414.15,142-96-1
972,972,298.15,0.4,0.6,0.10374916,0.02070236,75-29-6,142-96-1,2-chloropropane,di-n-butylether,CC(C)Cl,isopropyl chloride,308.89,75-29-6,CCCCOCCCC,dibutyl ether,414.15,142-96-1
973,973,298.15,0.5,0.5,0.08210257,0.03850164,75-29-6,142-96-1,2-chloropropane,di-n-butylether,CC(C)Cl,isopropyl chloride,308.89,75-29-6,CCCCOCCCC,dibutyl ether,414.15,142-96-1
974,974,298.15,0.6,0.4,0.0599476,0.06569871,75-29-6,142-96-1,2-chloropropane,di-n-butylether,CC(C)Cl,isopropyl chloride,308.89,75-29-6,CCCCOCCCC,dibutyl ether,414.15,142-96-1
975,975,298.15,0.7,0.3,0.03854126,0.10565411,75-29-6,142-96-1,2-chloropropane,di-n-butylether,CC(C)Cl,isopropyl chloride,308.89,75-29-6,CCCCOCCCC,dibutyl ether,414.15,142-96-1
976,976,298.15,0.8,0.2,0.01962642,0.16280555,75-29-6,142-96-1,2-chloropropane,di-n-butylether,CC(C)Cl,isopropyl chloride,308.89,75-29-6,CCCCOCCCC,dibutyl ether,414.15,142-96-1
977,977,298.15,0.9,0.1,0.00563713,0.24307661,75-29-6,142-96-1,2-chloropropane,di-n-butylether,CC(C)Cl,isopropyl chloride,308.89,75-29-6,CCCCOCCCC,dibutyl ether,414.15,142-96-1
978,978,298.15,1.0,0.0,0.0,0.35448397,75-29-6,142-96-1,2-chloropropane,di-n-butylether,CC(C)Cl,isopropyl chloride,308.89,75-29-6,CCCCOCCCC,dibutyl ether,414.15,142-96-1
979,979,298.15,0.0,1.0,6.07662935,0.0,7732-18-5,75-29-6,h2o,2-chloropropane,O,water,373.15,7732-18-5,CC(C)Cl,isopropyl chloride,308.89,75-29-6
980,980,298.15,0.1,0.9,3.95204606,0.0966444,7732-18-5,75-29-6,h2o,2-chloropropane,O,water,373.15,7732-18-5,CC(C)Cl,isopropyl chloride,308.89,75-29-6
981,981,298.15,0.2,0.8,2.96270725,0.26702649,7732-18-5,75-29-6,h2o,2-chloropropane,O,water,373.15,7732-18-5,CC(C)Cl,isopropyl chloride,308.89,75-29-6
982,982,298.15,0.3,0.7,2.28820572,0.49026256,7732-18-5,75-29-6,h2o,2-chloropropane,O,water,373.15,7732-18-5,CC(C)Cl,isopropyl chloride,308.89,75-29-6
983,983,298.15,0.4,0.6,1.76205977,0.77301534,7732-18-5,75-29-6,h2o,2-chloropropane,O,water,373.15,7732-18-5,CC(C)Cl,isopropyl chloride,308.89,75-29-6
984,984,298.15,0.5,0.5,1.32415781,1.13154831,7732-18-5,75-29-6,h2o,2-chloropropane,O,water,373.15,7732-18-5,CC(C)Cl,isopropyl chloride,308.89,75-29-6
985,985,298.15,0.6,0.4,0.94681623,1.59406987,7732-18-5,75-29-6,h2o,2-chloropropane,O,water,373.15,7732-18-5,CC(C)Cl,isopropyl chloride,308.89,75-29-6
986,986,298.15,0.7,0.3,0.61709169,2.20986777,7732-18-5,75-29-6,h2o,2-chloropropane,O,water,373.15,7732-18-5,CC(C)Cl,isopropyl chloride,308.89,75-29-6
987,987,298.15,0.8,0.2,0.33275309,3.07186629,7732-18-5,75-29-6,h2o,2-chloropropane,O,water,373.15,7732-18-5,CC(C)Cl,isopropyl chloride,308.89,75-29-6
988,988,298.15,0.9,0.1,0.10751508,4.37773144,7732-18-5,75-29-6,h2o,2-chloropropane,O,water,373.15,7732-18-5,CC(C)Cl,isopropyl chloride,308.89,75-29-6
989,989,298.15,1.0,0.0,0.0,6.61898949,7732-18-5,75-29-6,h2o,2-chloropropane,O,water,373.15,7732-18-5,CC(C)Cl,isopropyl chloride,308.89,75-29-6
990,990,298.15,0.0,1.0,-0.19861369,0.0,108-88-3,502-42-1,toluene,cycloheptanone,Cc1ccccc1,toluene,383.75,108-88-3,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
991,991,298.15,0.1,0.9,-0.17174461,-0.00160111,108-88-3,502-42-1,toluene,cycloheptanone,Cc1ccccc1,toluene,383.75,108-88-3,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
992,992,298.15,0.2,0.8,-0.14679053,-0.00620139,108-88-3,502-42-1,toluene,cycloheptanone,Cc1ccccc1,toluene,383.75,108-88-3,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
993,993,298.15,0.3,0.7,-0.12366521,-0.01410817,108-88-3,502-42-1,toluene,cycloheptanone,Cc1ccccc1,toluene,383.75,108-88-3,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
994,994,298.15,0.4,0.6,-0.10224189,-0.02584137,108-88-3,502-42-1,toluene,cycloheptanone,Cc1ccccc1,toluene,383.75,108-88-3,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
995,995,298.15,0.5,0.5,-0.08231151,-0.04235955,108-88-3,502-42-1,toluene,cycloheptanone,Cc1ccccc1,toluene,383.75,108-88-3,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
996,996,298.15,0.6,0.4,-0.06355234,-0.06554468,108-88-3,502-42-1,toluene,cycloheptanone,Cc1ccccc1,toluene,383.75,108-88-3,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
997,997,298.15,0.7,0.3,-0.0455278,-0.09944758,108-88-3,502-42-1,toluene,cycloheptanone,Cc1ccccc1,toluene,383.75,108-88-3,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
998,998,298.15,0.8,0.2,-0.02780051,-0.15367105,108-88-3,502-42-1,toluene,cycloheptanone,Cc1ccccc1,toluene,383.75,108-88-3,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
999,999,298.15,0.9,0.1,-0.01067653,-0.254536,108-88-3,502-42-1,toluene,cycloheptanone,Cc1ccccc1,toluene,383.75,108-88-3,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
1000,1000,298.15,1.0,0.0,0.0,-0.49351876,108-88-3,502-42-1,toluene,cycloheptanone,Cc1ccccc1,toluene,383.75,108-88-3,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
1001,1001,298.15,0.0,1.0,-0.06897977,0.0,108-88-3,142-96-1,toluene,di-n-butylether,Cc1ccccc1,toluene,383.75,108-88-3,CCCCOCCCC,dibutyl ether,414.15,142-96-1
1002,1002,298.15,0.1,0.9,-0.05889118,-0.00047428,108-88-3,142-96-1,toluene,di-n-butylether,Cc1ccccc1,toluene,383.75,108-88-3,CCCCOCCCC,dibutyl ether,414.15,142-96-1
1003,1003,298.15,0.2,0.8,-0.04908201,-0.00215314,108-88-3,142-96-1,toluene,di-n-butylether,Cc1ccccc1,toluene,383.75,108-88-3,CCCCOCCCC,dibutyl ether,414.15,142-96-1
1004,1004,298.15,0.3,0.7,-0.03964464,-0.00525274,108-88-3,142-96-1,toluene,di-n-butylether,Cc1ccccc1,toluene,383.75,108-88-3,CCCCOCCCC,dibutyl ether,414.15,142-96-1
1005,1005,298.15,0.4,0.6,-0.0307064,-0.01002676,108-88-3,142-96-1,toluene,di-n-butylether,Cc1ccccc1,toluene,383.75,108-88-3,CCCCOCCCC,dibutyl ether,414.15,142-96-1
1006,1006,298.15,0.5,0.5,-0.0224361,-0.01676198,108-88-3,142-96-1,toluene,di-n-butylether,Cc1ccccc1,toluene,383.75,108-88-3,CCCCOCCCC,dibutyl ether,414.15,142-96-1
1007,1007,298.15,0.6,0.4,-0.01505144,-0.02576495,108-88-3,142-96-1,toluene,di-n-butylether,Cc1ccccc1,toluene,383.75,108-88-3,CCCCOCCCC,dibutyl ether,414.15,142-96-1
1008,1008,298.15,0.7,0.3,-0.00881907,-0.03732259,108-88-3,142-96-1,toluene,di-n-butylether,Cc1ccccc1,toluene,383.75,108-88-3,CCCCOCCCC,dibutyl ether,414.15,142-96-1
1009,1009,298.15,0.8,0.2,-0.00404379,-0.05162309,108-88-3,142-96-1,toluene,di-n-butylether,Cc1ccccc1,toluene,383.75,108-88-3,CCCCOCCCC,dibutyl ether,414.15,142-96-1
1010,1010,298.15,0.9,0.1,-0.00103252,-0.06859679,108-88-3,142-96-1,toluene,di-n-butylether,Cc1ccccc1,toluene,383.75,108-88-3,CCCCOCCCC,dibutyl ether,414.15,142-96-1
1011,1011,298.15,1.0,0.0,0.0,-0.0875918,108-88-3,142-96-1,toluene,di-n-butylether,Cc1ccccc1,toluene,383.75,108-88-3,CCCCOCCCC,dibutyl ether,414.15,142-96-1
1012,1012,298.15,0.0,1.0,0.00313893,0.0,110-82-7,110-54-3,cyclohexane,hexane,C1CCCCC1,cyclohexane,353.9,110-82-7,CCCCCC,hexane,341.85,110-54-3
1013,1013,298.15,0.1,0.9,0.00265554,2.575e-05,110-82-7,110-54-3,cyclohexane,hexane,C1CCCCC1,cyclohexane,353.9,110-82-7,CCCCCC,hexane,341.85,110-54-3
1014,1014,298.15,0.2,0.8,0.00219228,0.00010787,110-82-7,110-54-3,cyclohexane,hexane,C1CCCCC1,cyclohexane,353.9,110-82-7,CCCCCC,hexane,341.85,110-54-3
1015,1015,298.15,0.3,0.7,0.0017544,0.00025428,110-82-7,110-54-3,cyclohexane,hexane,C1CCCCC1,cyclohexane,353.9,110-82-7,CCCCCC,hexane,341.85,110-54-3
1016,1016,298.15,0.4,0.6,0.00134781,0.00047377,110-82-7,110-54-3,cyclohexane,hexane,C1CCCCC1,cyclohexane,353.9,110-82-7,CCCCCC,hexane,341.85,110-54-3
1017,1017,298.15,0.5,0.5,0.00097914,0.00077612,110-82-7,110-54-3,cyclohexane,hexane,C1CCCCC1,cyclohexane,353.9,110-82-7,CCCCCC,hexane,341.85,110-54-3
1018,1018,298.15,0.6,0.4,0.00065584,0.0011722,110-82-7,110-54-3,cyclohexane,hexane,C1CCCCC1,cyclohexane,353.9,110-82-7,CCCCCC,hexane,341.85,110-54-3
1019,1019,298.15,0.7,0.3,0.00038628,0.00167412,110-82-7,110-54-3,cyclohexane,hexane,C1CCCCC1,cyclohexane,353.9,110-82-7,CCCCCC,hexane,341.85,110-54-3
1020,1020,298.15,0.8,0.2,0.00017985,0.00229537,110-82-7,110-54-3,cyclohexane,hexane,C1CCCCC1,cyclohexane,353.9,110-82-7,CCCCCC,hexane,341.85,110-54-3
1021,1021,298.15,0.9,0.1,4.713e-05,0.00305098,110-82-7,110-54-3,cyclohexane,hexane,C1CCCCC1,cyclohexane,353.9,110-82-7,CCCCCC,hexane,341.85,110-54-3
1022,1022,298.15,1.0,0.0,0.0,0.00395774,110-82-7,110-54-3,cyclohexane,hexane,C1CCCCC1,cyclohexane,353.9,110-82-7,CCCCCC,hexane,341.85,110-54-3
1023,1023,298.15,0.0,1.0,0.72387294,0.0,108-88-3,67-64-1,toluene,propanone,Cc1ccccc1,toluene,383.75,108-88-3,CC(C)=O,acetone,329.15,67-64-1
1024,1024,298.15,0.1,0.9,0.53541379,0.00966177,108-88-3,67-64-1,toluene,propanone,Cc1ccccc1,toluene,383.75,108-88-3,CC(C)=O,acetone,329.15,67-64-1
1025,1025,298.15,0.2,0.8,0.38361431,0.03617107,108-88-3,67-64-1,toluene,propanone,Cc1ccccc1,toluene,383.75,108-88-3,CC(C)=O,acetone,329.15,67-64-1
1026,1026,298.15,0.3,0.7,0.26663405,0.07491475,108-88-3,67-64-1,toluene,propanone,Cc1ccccc1,toluene,383.75,108-88-3,CC(C)=O,acetone,329.15,67-64-1
1027,1027,298.15,0.4,0.6,0.17855181,0.12214536,108-88-3,67-64-1,toluene,propanone,Cc1ccccc1,toluene,383.75,108-88-3,CC(C)=O,acetone,329.15,67-64-1
1028,1028,298.15,0.5,0.5,0.11323824,0.1754275,108-88-3,67-64-1,toluene,propanone,Cc1ccccc1,toluene,383.75,108-88-3,CC(C)=O,acetone,329.15,67-64-1
1029,1029,298.15,0.6,0.4,0.06581663,0.23326797,108-88-3,67-64-1,toluene,propanone,Cc1ccccc1,toluene,383.75,108-88-3,CC(C)=O,acetone,329.15,67-64-1
1030,1030,298.15,0.7,0.3,0.03287253,0.29431115,108-88-3,67-64-1,toluene,propanone,Cc1ccccc1,toluene,383.75,108-88-3,CC(C)=O,acetone,329.15,67-64-1
1031,1031,298.15,0.8,0.2,0.01219815,0.35610738,108-88-3,67-64-1,toluene,propanone,Cc1ccccc1,toluene,383.75,108-88-3,CC(C)=O,acetone,329.15,67-64-1
1032,1032,298.15,0.9,0.1,0.00212767,0.4123599,108-88-3,67-64-1,toluene,propanone,Cc1ccccc1,toluene,383.75,108-88-3,CC(C)=O,acetone,329.15,67-64-1
1033,1033,298.15,1.0,0.0,0.0,0.44681913,108-88-3,67-64-1,toluene,propanone,Cc1ccccc1,toluene,383.75,108-88-3,CC(C)=O,acetone,329.15,67-64-1
1034,1034,298.15,0.0,1.0,0.33559546,0.0,67-66-3,110-82-7,chcl3,cyclohexane,ClC(Cl)Cl,chloroform,334.15,67-66-3,C1CCCCC1,cyclohexane,353.9,110-82-7
1035,1035,298.15,0.1,0.9,0.26861532,0.00350102,67-66-3,110-82-7,chcl3,cyclohexane,ClC(Cl)Cl,chloroform,334.15,67-66-3,C1CCCCC1,cyclohexane,353.9,110-82-7
1036,1036,298.15,0.2,0.8,0.21098204,0.01365192,67-66-3,110-82-7,chcl3,cyclohexane,ClC(Cl)Cl,chloroform,334.15,67-66-3,C1CCCCC1,cyclohexane,353.9,110-82-7
1037,1037,298.15,0.3,0.7,0.1615969,0.03009966,67-66-3,110-82-7,chcl3,cyclohexane,ClC(Cl)Cl,chloroform,334.15,67-66-3,C1CCCCC1,cyclohexane,353.9,110-82-7
1038,1038,298.15,0.4,0.6,0.11957925,0.05271821,67-66-3,110-82-7,chcl3,cyclohexane,ClC(Cl)Cl,chloroform,334.15,67-66-3,C1CCCCC1,cyclohexane,353.9,110-82-7
1039,1039,298.15,0.5,0.5,0.08425024,0.08162917,67-66-3,110-82-7,chcl3,cyclohexane,ClC(Cl)Cl,chloroform,334.15,67-66-3,C1CCCCC1,cyclohexane,353.9,110-82-7
1040,1040,298.15,0.6,0.4,0.05513073,0.11724309,67-66-3,110-82-7,chcl3,cyclohexane,ClC(Cl)Cl,chloroform,334.15,67-66-3,C1CCCCC1,cyclohexane,353.9,110-82-7
1041,1041,298.15,0.7,0.3,0.03196474,0.16031975,67-66-3,110-82-7,chcl3,cyclohexane,ClC(Cl)Cl,chloroform,334.15,67-66-3,C1CCCCC1,cyclohexane,353.9,110-82-7
1042,1042,298.15,0.8,0.2,0.01476286,0.21203937,67-66-3,110-82-7,chcl3,cyclohexane,ClC(Cl)Cl,chloroform,334.15,67-66-3,C1CCCCC1,cyclohexane,353.9,110-82-7
1043,1043,298.15,0.9,0.1,0.00386466,0.27404814,67-66-3,110-82-7,chcl3,cyclohexane,ClC(Cl)Cl,chloroform,334.15,67-66-3,C1CCCCC1,cyclohexane,353.9,110-82-7
1044,1044,298.15,1.0,0.0,0.0,0.34839228,67-66-3,110-82-7,chcl3,cyclohexane,ClC(Cl)Cl,chloroform,334.15,67-66-3,C1CCCCC1,cyclohexane,353.9,110-82-7
1045,1045,298.15,0.0,1.0,0.76173023,0.0,75-05-8,75-29-6,acetonitrile,2-chloropropane,CC#N,acetonitrile,355.15,75-05-8,CC(C)Cl,isopropyl chloride,308.89,75-29-6
1046,1046,298.15,0.1,0.9,0.52436477,0.01155346,75-05-8,75-29-6,acetonitrile,2-chloropropane,CC#N,acetonitrile,355.15,75-05-8,CC(C)Cl,isopropyl chloride,308.89,75-29-6
1047,1047,298.15,0.2,0.8,0.37228714,0.03797431,75-05-8,75-29-6,acetonitrile,2-chloropropane,CC#N,acetonitrile,355.15,75-05-8,CC(C)Cl,isopropyl chloride,308.89,75-29-6
1048,1048,298.15,0.3,0.7,0.26363783,0.0739566,75-05-8,75-29-6,acetonitrile,2-chloropropane,CC#N,acetonitrile,355.15,75-05-8,CC(C)Cl,isopropyl chloride,308.89,75-29-6
1049,1049,298.15,0.4,0.6,0.18320396,0.11711148,75-05-8,75-29-6,acetonitrile,2-chloropropane,CC#N,acetonitrile,355.15,75-05-8,CC(C)Cl,isopropyl chloride,308.89,75-29-6
1050,1050,298.15,0.5,0.5,0.12305129,0.16618408,75-05-8,75-29-6,acetonitrile,2-chloropropane,CC#N,acetonitrile,355.15,75-05-8,CC(C)Cl,isopropyl chloride,308.89,75-29-6
1051,1051,298.15,0.6,0.4,0.07817267,0.2209748,75-05-8,75-29-6,acetonitrile,2-chloropropane,CC#N,acetonitrile,355.15,75-05-8,CC(C)Cl,isopropyl chloride,308.89,75-29-6
1052,1052,298.15,0.7,0.3,0.04499827,0.2827237,75-05-8,75-29-6,acetonitrile,2-chloropropane,CC#N,acetonitrile,355.15,75-05-8,CC(C)Cl,isopropyl chloride,308.89,75-29-6
1053,1053,298.15,0.8,0.2,0.02112859,0.35488524,75-05-8,75-29-6,acetonitrile,2-chloropropane,CC#N,acetonitrile,355.15,75-05-8,CC(C)Cl,isopropyl chloride,308.89,75-29-6
1054,1054,298.15,0.9,0.1,0.00571334,0.44323342,75-05-8,75-29-6,acetonitrile,2-chloropropane,CC#N,acetonitrile,355.15,75-05-8,CC(C)Cl,isopropyl chloride,308.89,75-29-6
1055,1055,298.15,1.0,0.0,0.0,0.55189131,75-05-8,75-29-6,acetonitrile,2-chloropropane,CC#N,acetonitrile,355.15,75-05-8,CC(C)Cl,isopropyl chloride,308.89,75-29-6
1056,1056,298.15,0.0,1.0,0.3579413,0.0,71-43-2,110-54-3,benzene,hexane,c1ccccc1,benzene,353.15,71-43-2,CCCCCC,hexane,341.85,110-54-3
1057,1057,298.15,0.1,0.9,0.29750331,0.00319979,71-43-2,110-54-3,benzene,hexane,c1ccccc1,benzene,353.15,71-43-2,CCCCCC,hexane,341.85,110-54-3
1058,1058,298.15,0.2,0.8,0.24151877,0.01310301,71-43-2,110-54-3,benzene,hexane,c1ccccc1,benzene,353.15,71-43-2,CCCCCC,hexane,341.85,110-54-3
1059,1059,298.15,0.3,0.7,0.19025496,0.03022117,71-43-2,110-54-3,benzene,hexane,c1ccccc1,benzene,353.15,71-43-2,CCCCCC,hexane,341.85,110-54-3
1060,1060,298.15,0.4,0.6,0.14403117,0.05515058,71-43-2,110-54-3,benzene,hexane,c1ccccc1,benzene,353.15,71-43-2,CCCCCC,hexane,341.85,110-54-3
1061,1061,298.15,0.5,0.5,0.1032282,0.08858847,71-43-2,110-54-3,benzene,hexane,c1ccccc1,benzene,353.15,71-43-2,CCCCCC,hexane,341.85,110-54-3
1062,1062,298.15,0.6,0.4,0.06830026,0.13135361,71-43-2,110-54-3,benzene,hexane,c1ccccc1,benzene,353.15,71-43-2,CCCCCC,hexane,341.85,110-54-3
1063,1063,298.15,0.7,0.3,0.03979033,0.1844128,71-43-2,110-54-3,benzene,hexane,c1ccccc1,benzene,353.15,71-43-2,CCCCCC,hexane,341.85,110-54-3
1064,1064,298.15,0.8,0.2,0.01835015,0.24891582,71-43-2,110-54-3,benzene,hexane,c1ccccc1,benzene,353.15,71-43-2,CCCCCC,hexane,341.85,110-54-3
1065,1065,298.15,0.9,0.1,0.00476697,0.32624267,71-43-2,110-54-3,benzene,hexane,c1ccccc1,benzene,353.15,71-43-2,CCCCCC,hexane,341.85,110-54-3
1066,1066,298.15,1.0,0.0,0.0,0.41806887,71-43-2,110-54-3,benzene,hexane,c1ccccc1,benzene,353.15,71-43-2,CCCCCC,hexane,341.85,110-54-3
1067,1067,298.15,0.0,1.0,-0.87753346,0.0,67-66-3,97-63-2,chcl3,ethylmethacrylate,ClC(Cl)Cl,chloroform,334.15,67-66-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
1068,1068,298.15,0.1,0.9,-0.79591469,-0.00446807,67-66-3,97-63-2,chcl3,ethylmethacrylate,ClC(Cl)Cl,chloroform,334.15,67-66-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
1069,1069,298.15,0.2,0.8,-0.69454763,-0.02257794,67-66-3,97-63-2,chcl3,ethylmethacrylate,ClC(Cl)Cl,chloroform,334.15,67-66-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
1070,1070,298.15,0.3,0.7,-0.57511637,-0.06276137,67-66-3,97-63-2,chcl3,ethylmethacrylate,ClC(Cl)Cl,chloroform,334.15,67-66-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
1071,1071,298.15,0.4,0.6,-0.44054753,-0.13573425,67-66-3,97-63-2,chcl3,ethylmethacrylate,ClC(Cl)Cl,chloroform,334.15,67-66-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
1072,1072,298.15,0.5,0.5,-0.30231289,-0.24922347,67-66-3,97-63-2,chcl3,ethylmethacrylate,ClC(Cl)Cl,chloroform,334.15,67-66-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
1073,1073,298.15,0.6,0.4,-0.1866595,-0.38987071,67-66-3,97-63-2,chcl3,ethylmethacrylate,ClC(Cl)Cl,chloroform,334.15,67-66-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
1074,1074,298.15,0.7,0.3,-0.11404122,-0.52345384,67-66-3,97-63-2,chcl3,ethylmethacrylate,ClC(Cl)Cl,chloroform,334.15,67-66-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
1075,1075,298.15,0.8,0.2,-0.06047236,-0.68580165,67-66-3,97-63-2,chcl3,ethylmethacrylate,ClC(Cl)Cl,chloroform,334.15,67-66-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
1076,1076,298.15,0.9,0.1,-0.01696769,-0.93503543,67-66-3,97-63-2,chcl3,ethylmethacrylate,ClC(Cl)Cl,chloroform,334.15,67-66-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
1077,1077,298.15,1.0,0.0,0.0,-1.25804352,67-66-3,97-63-2,chcl3,ethylmethacrylate,ClC(Cl)Cl,chloroform,334.15,67-66-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
1078,1078,298.15,0.0,1.0,3.76873623,0.0,108-88-3,67-71-0,toluene,dimethylsulfone,Cc1ccccc1,toluene,383.75,108-88-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
1079,1079,298.15,0.1,0.9,2.77193233,0.05028912,108-88-3,67-71-0,toluene,dimethylsulfone,Cc1ccccc1,toluene,383.75,108-88-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
1080,1080,298.15,0.2,0.8,2.0507415,0.17601324,108-88-3,67-71-0,toluene,dimethylsulfone,Cc1ccccc1,toluene,383.75,108-88-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
1081,1081,298.15,0.3,0.7,1.51658621,0.35305162,108-88-3,67-71-0,toluene,dimethylsulfone,Cc1ccccc1,toluene,383.75,108-88-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
1082,1082,298.15,0.4,0.6,1.11144534,0.57062227,108-88-3,67-71-0,toluene,dimethylsulfone,Cc1ccccc1,toluene,383.75,108-88-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
1083,1083,298.15,0.5,0.5,0.79513974,0.82925509,108-88-3,67-71-0,toluene,dimethylsulfone,Cc1ccccc1,toluene,383.75,108-88-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
1084,1084,298.15,0.6,0.4,0.53850577,1.14343012,108-88-3,67-71-0,toluene,dimethylsulfone,Cc1ccccc1,toluene,383.75,108-88-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
1085,1085,298.15,0.7,0.3,0.32769893,1.53628028,108-88-3,67-71-0,toluene,dimethylsulfone,Cc1ccccc1,toluene,383.75,108-88-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
1086,1086,298.15,0.8,0.2,0.16149816,2.03774809,108-88-3,67-71-0,toluene,dimethylsulfone,Cc1ccccc1,toluene,383.75,108-88-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
1087,1087,298.15,0.9,0.1,0.047311,2.69216803,108-88-3,67-71-0,toluene,dimethylsulfone,Cc1ccccc1,toluene,383.75,108-88-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
1088,1088,298.15,1.0,0.0,0.0,3.74348762,108-88-3,67-71-0,toluene,dimethylsulfone,Cc1ccccc1,toluene,383.75,108-88-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
1089,1089,298.15,0.0,1.0,0.71345238,0.0,7732-18-5,64-17-5,h2o,ethanol,O,water,373.15,7732-18-5,CCO,ethanol,351.52,64-17-5
