InChIKey,smiles_canon,LogS,occurence,solvent_id,solute_id,hybrid_class
ZRWAPLTWCQQSAN-UHFFFAOYSA-N,COc1c(C(=O)O)cccc1C(=O)O,-2.2926,2.0,solvent_844,solute_15934,"polar,small"
MZOCFIBSONGMJF-UHFFFAOYSA-N,COc1c(C(=O)O)oc2ccccc12,-2.8857,2.0,solvent_844,solute_15935,"polar,small"
NCYHCGGUQGDEQW-UHFFFAOYSA-N,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,-5.239633333333333,3.0,solvent_844,solute_15936,"non-polar,small"
WMMFIDNWZNCBCT-UHFFFAOYSA-N,COc1c(Cl)c(Cl)cc(Cl)c1Cl,-5.1307,2.0,solvent_844,solute_15937,"non-polar,small"
ITXDBGLYYSJNPK-UHFFFAOYSA-N,COc1c(Cl)cc(Cl)c(Cl)c1Cl,-5.140000000000001,2.0,solvent_844,solute_15938,"non-polar,small"
WCVOGSZTONGSQY-UHFFFAOYSA-N,COc1c(Cl)cc(Cl)cc1Cl,-4.2625,2.0,solvent_844,solute_15939,"non-polar,small"
KZLMCDNAVVJKPX-UHFFFAOYSA-N,COc1c(Cl)cccc1Cl,-3.101909417,2.0,solvent_844,solute_15940,"non-polar,small"
RKEHLKXRUVUBJN-UHFFFAOYSA-N,COc1c(O)cc(Cl)c(Cl)c1Cl,-2.8712002865,2.0,solvent_844,solute_15941,"polar,small"
NHXMRQITQSBVLJ-UHFFFAOYSA-N,COc1c(O)ccc(C=O)c1C,-1.3755,2.0,solvent_844,solute_15942,"polar,small"
FMXDVBRYDYFVGS-UHFFFAOYSA-N,COc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],-3.085,2.0,solvent_844,solute_15943,"polar,small"
JSJIIHRNDMLJGK-UHFFFAOYSA-N,COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,-3.810015393,2.0,solvent_844,solute_15944,"polar,small"
JRBJSXQPQWSCCF-UHFFFAOYSA-N,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,-3.6098861085,2.0,solvent_844,solute_15945,"polar,small"
OVTBMKVBBHTERH-UHFFFAOYSA-N,COc1cc(Br)c2c(c1OC)C(=O)OC2,-3.9311,2.0,solvent_844,solute_15946,"polar,small"
QNMANLUEFQNQCX-UHFFFAOYSA-N,COc1cc(C(=O)CO)ccc1O,-1.783373483,2.0,solvent_844,solute_15947,"polar,small"
VQBBXLZPRXHYBO-UHFFFAOYSA-N,COc1cc(C(=O)O)ccc1C(=O)O,-1.9916,2.0,solvent_844,solute_15948,"polar,small"
DFYRUELUNQRZTB-UHFFFAOYSA-N,COc1cc(C(C)=O)ccc1O,-1.52160234,3.0,solvent_844,solute_15949,"polar,small"
RPCKKUFLSMORHB-UHFFFAOYSA-N,COc1cc(C(Cl)(Cl)Cl)cc(Cl)n1,-4.3635,2.0,solvent_844,solute_15950,"polar,small"
JGGWNGRBXJWAOC-HKJPBSJPSA-N,COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1O,-4.125,2.0,solvent_844,solute_15951,"polar,large"
HLBPOYVRLSXWJJ-PDSMFRHLSA-N,COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1OC,-4.503248677,2.0,solvent_844,solute_15952,"polar,large"
YJGVMLPVUAXIQN-HAEOHBJNSA-N,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,-3.553939838333333,3.0,solvent_844,solute_15953,"polar,large"
MNMCHJAOXXQRID-UHFFFAOYSA-N,COc1cc(C=O)c(C)cc1O,-2.7435,2.0,solvent_844,solute_15954,"polar,small"
ONIVKFDMLVBDRK-UHFFFAOYSA-N,COc1cc(C=O)cc(Cl)c1O,-2.8747,2.0,solvent_844,solute_15955,"polar,small"
OPHQOIGEOHXOGX-UHFFFAOYSA-N,COc1cc(C=O)cc(OC)c1OC,-2.1195,2.0,solvent_844,solute_15956,"polar,small"
MWOOGOJBHIARFG-UHFFFAOYSA-N,COc1cc(C=O)ccc1O,-1.145256424,3.0,solvent_844,solute_15957,"polar,small"
FUUHMSUPRUNWRQ-UHFFFAOYSA-N,COc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.260166666666667,3.0,solvent_844,solute_15958,"non-polar,small"
VKNITLPENCJQOP-UHFFFAOYSA-N,COc1cc(Cl)c(Cl)c(Cl)c1OC,-4.370033333333333,3.0,solvent_844,solute_15959,"non-polar,small"
RJYXLZQZBLGBOM-UHFFFAOYSA-N,COc1cc(Cl)c(Cl)cc1OC,-3.4593818565000003,2.0,solvent_844,solute_15960,"non-polar,small"
PFIADAMVCJPXSF-UHFFFAOYSA-N,COc1cc(Cl)c(OC)cc1Cl,-4.411002074333333,3.0,solvent_844,solute_15961,"non-polar,small"
FVZQMMMRFNURSH-UHFFFAOYSA-N,COc1cc(Cl)ccc1O,-1.5013028975,2.0,solvent_844,solute_15962,"polar,small"
TUXJTJITXCHUEL-UHFFFAOYSA-N,COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,-5.746,2.0,solvent_844,solute_15963,"polar,small"
ZWJRCYOUDPYYAQ-UHFFFAOYSA-N,COc1cc(NC(=O)c2cccnc2)c2ncccc2c1,-4.4461,2.0,solvent_844,solute_15964,"polar,small"
IIUZTXTZRGLYTI-LKUJNTHKSA-N,COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(C)CC(=O)CC1OC,-4.6109889515,2.0,solvent_844,solute_15965,"polar,large"
VGHPMIFEKOFHHQ-UHFFFAOYSA-N,COc1cc(OC)n2nc(S(=O)(=O)Nc3c(Cl)ccc(C)c3Cl)nc2n1,-3.3204,2.0,solvent_844,solute_15966,"polar,large"
NAGRVUXEKKZNHT-UHFFFAOYSA-N,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1,-4.787880388666667,3.0,solvent_844,solute_15969,"polar,large"
DXXVCXKMSWHGTF-UHFFFAOYSA-N,COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],-5.9819934723333335,3.0,solvent_844,solute_15970,"polar,large"
YNZXWQJZEDLQEG-UHFFFAOYSA-N,COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,-3.64000005,2.0,solvent_844,solute_15971,"polar,large"
IAKHMKGGTNLKSZ-INIZCTEOSA-N,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,-0.9461730505,4.0,solvent_844,solute_15972,"polar,large"
ASEJLJNYULOOOK-UHFFFAOYSA-N,COc1cc2nccnc2c(N)c1OC,-1.7102,2.0,solvent_844,solute_15973,"polar,small"
VHLKTXFWDRXILV-UHFFFAOYSA-N,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,-4.9024771255,2.0,solvent_844,solute_15974,"polar,large"
OMTDIBZSUZNVJK-UHFFFAOYSA-N,COc1ccc(C(=O)CCC(=O)O)cc1,-1.0632,2.0,solvent_844,solute_15975,"polar,small"
DEXMFYZAHXMZNM-UHFFFAOYSA-N,COc1ccc(C(=O)Cc2c(CCN(C)C)cc3c(c2OC)OCO3)c(C(=O)O)c1OC,-2.6458619295,2.0,solvent_844,solute_15976,"polar,large"
REKQLYUAUXYJSZ-UHFFFAOYSA-N,COc1ccc(C(=O)NN)cc1,-1.1507907735,2.0,solvent_844,solute_15977,"polar,small"
ZEYHEAKUIGZSGI-UHFFFAOYSA-N,COc1ccc(C(=O)O)cc1,-2.45799644,3.0,solvent_844,solute_15978,"polar,small"
JIICYHFLIOGGHE-UHFFFAOYSA-N,COc1ccc(C(=O)O)cc1C(=O)O,-3.1165,2.0,solvent_844,solute_15979,"polar,small"
BWPYBAJTDILQPY-UHFFFAOYSA-N,COc1ccc(C(=O)c2cccc(C)c2)cc1C,-5.08,2.0,solvent_844,solute_15980,"polar,small"
OIEIIZQFSICKJF-UHFFFAOYSA-N,COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1,-4.148104429,2.0,solvent_844,solute_15981,"polar,small"
CNGDZXAWOIPFFX-UHFFFAOYSA-N,COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,-4.473189314333333,3.0,solvent_844,solute_15982,"polar,small"
PFPRAVYUXJWMGK-UHFFFAOYSA-N,COc1ccc(C(c2ccc(OC)cc2)C(C)[N+](=O)[O-])cc1,-4.5448,2.0,solvent_844,solute_15983,"polar,large"
HSUGRBWQSSZJOP-RTWAWAEBSA-N,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,-3.0025462657500004,4.0,solvent_844,solute_15984,"polar,large"
AFDXODALSZRGIH-QPJJXVBHSA-N,COc1ccc(C=CC(=O)O)cc1,-2.17758225575,4.0,solvent_844,solute_15985,"polar,small"
WJUFSDZVCOTFON-UHFFFAOYSA-N,COc1ccc(C=O)cc1OC,-1.419930838,2.0,solvent_844,solute_15986,"polar,small"
FIUFLISGGHNPSM-UHFFFAOYSA-N,COc1ccc(CCC(=O)O)cc1,-2.214393101,2.0,solvent_844,solute_15987,"polar,small"
MSHFRERJPWKJFX-UHFFFAOYSA-N,COc1ccc(CO)cc1,-1.839391881,2.0,solvent_844,solute_15988,"polar,small"
XQYZDYMELSJDRZ-UHFFFAOYSA-N,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,-3.908876999,3.0,solvent_844,solute_15989,"polar,large"
FRQUNVLMWIYOLV-UHFFFAOYSA-N,COc1ccc(Cl)c(Cl)c1Cl,-4.2912,3.0,solvent_844,solute_15990,"non-polar,small"
YRGAYAGBVIXNAQ-UHFFFAOYSA-N,COc1ccc(Cl)cc1,-2.7795469076666666,3.0,solvent_844,solute_15991,"non-polar,small"
QFMJFXFXQAFGBO-UHFFFAOYSA-N,COc1ccc(N)c([N+](=O)[O-])c1,-3.146507813,2.0,solvent_844,solute_15992,"polar,small"
BHAAPTBBJKJZER-UHFFFAOYSA-N,COc1ccc(N)cc1,-0.768827713,3.0,solvent_844,solute_15993,"polar,small"
DSRNRYQBBJQVCW-UHFFFAOYSA-N,COc1ccc(NC(=O)N(C)C)cc1Cl,-2.566249975,4.0,solvent_844,solute_15994,"polar,small"
PGUKYDVWVXRPKK-UHFFFAOYSA-N,COc1ccc(NC(N)=O)cc1,-1.5916161066666668,3.0,solvent_844,solute_15995,"polar,small"
PKCILPHWDZXVQT-UHFFFAOYSA-N,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,-4.23,2.0,solvent_844,solute_15996,"polar,small"
YBUGOACXDPDUIR-UHFFFAOYSA-N,COc1ccc(O)c([N+](=O)[O-])c1,-2.84042825,2.0,solvent_844,solute_15997,"polar,small"
NWVVVBRKAWDGAB-UHFFFAOYSA-N,COc1ccc(O)cc1,-0.647938565,2.0,solvent_844,solute_15998,"polar,small"
AFUKNJHPZAVHGQ-UHFFFAOYSA-N,COc1ccc(OC)c(C=O)c1,-2.3201375906666666,3.0,solvent_844,solute_15999,"polar,small"
UPTOWXNJLZJTGD-UHFFFAOYSA-N,COc1ccc(OC)c([N+](=O)[O-])c1,-3.083680559333333,3.0,solvent_844,solute_16000,"polar,small"
FLIOATBXVNLPLK-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)O)cc1N,-0.8997025555,2.0,solvent_844,solute_16001,"polar,small"
VXLVYFXPZGPXCT-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,-3.0241949385,2.0,solvent_844,solute_16002,"polar,large"
VDAMAZDKFJYVCT-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,-4.2219612865,2.0,solvent_844,solute_16003,"polar,large"
NIPDVSLAMPAWTP-UHFFFAOYSA-N,COc1ccc([N+](=O)[O-])cc1N,-3.1649996769999995,3.0,solvent_844,solute_16004,"polar,small"
CVYZVNVPQRKDLW-UHFFFAOYSA-N,COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-3.1068202300000003,2.0,solvent_844,solute_16005,"polar,small"
GCUAMEPHMLSQKS-ZTXYIFKNSA-N,COc1ccc2c(c1)C(=CCCN(C)C)c1ccccc1S2.Cl,-5.532855505,2.0,solvent_844,solute_16006,"non-polar,large"
GIZKPGCNANMOKF-VAVKUECISA-N,COc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccccc1)CC3.O=C(O)C(O)C(O)C(=O)O,-6.054766719,2.0,solvent_844,solute_16007,"polar,large"
UFGACSXJDNIRCR-VXUSHFPBSA-N,COc1ccc2c(c1)C13CCCCC1C(C2O)N(C)CC3.Cl,-3.047960641,2.0,solvent_844,solute_16008,"polar,large"
VGCKEWCZFDSELD-UHFFFAOYSA-N,COc1ccc2c(c1)Sc1ccc(Cl)cc1N2,-4.9787,2.0,solvent_844,solute_16009,"polar,small"
BXNJHAXVSOCGBA-UHFFFAOYSA-N,COc1ccc2c(c1)[nH]c1c(C)nccc12,-4.619753367333334,3.0,solvent_844,solute_16010,"polar,small"
GIIFOXPATIOXSA-FAELENHSSA-N,COc1ccc2c(c1O)C13CCCC(O)C1C(C2)N(C)CC3,-1.850574685,2.0,solvent_844,solute_16011,"polar,large"
LIIALPBMIOVAHH-UHFFFAOYSA-N,COc1ccc2ccc(=O)oc2c1,-3.1220901565,2.0,solvent_844,solute_16012,"polar,small"
SUBDBMMJDZJVOS-UHFFFAOYSA-N,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,-3.6229956365,2.0,solvent_844,solute_16013,"polar,large"
NOIQZLIGXCQSEV-UHFFFAOYSA-N,COc1ccc2nc3ccccc3cc2c1,-4.740877719,2.0,solvent_844,solute_16014,"polar,small"
XHQZJYCNDZAGLW-UHFFFAOYSA-N,COc1cccc(C(=O)O)c1,-1.93,2.0,solvent_844,solute_16015,"polar,small"
YUKILTJWFRTXGB-UHFFFAOYSA-N,COc1cccc(Cl)c1,-2.782007069,3.0,solvent_844,solute_16016,"non-polar,small"
HFEASCCDHUVYKU-UHFFFAOYSA-N,COc1cccc(Cl)c1Cl,-3.3095135465,2.0,solvent_844,solute_16017,"non-polar,small"
VTRWMTJQBQJKQH-UHFFFAOYSA-N,COc1cccc(N(C)C(=S)Oc2cccc(C(C)(C)C)c2)n1,-6.0120000000000005,2.0,solvent_844,solute_16018,"polar,large"
SSRGDXQQJKAWKX-UHFFFAOYSA-N,COc1cccc(Nc2ccccc2C(=O)O)c1,-4.8,2.0,solvent_844,solute_16019,"polar,small"
KLIDCXVFHGNTTM-UHFFFAOYSA-N,COc1cccc(OC)c1O,-0.9522357125,2.0,solvent_844,solute_16020,"polar,small"
WGYFINWERLNPHR-UHFFFAOYSA-N,COc1cccc([N+](=O)[O-])c1,-2.486059319,2.0,solvent_844,solute_16021,"polar,small"
NQMUGNMMFTYOHK-UHFFFAOYSA-N,COc1cccc2ccccc12,-4.1992032395,2.0,solvent_844,solute_16023,"non-polar,small"
ILUJQPXNXACGAN-UHFFFAOYSA-N,COc1ccccc1C(=O)O,-1.5220996993333331,3.0,solvent_844,solute_16024,"polar,small"
MNWSGMTUGXNYHJ-UHFFFAOYSA-N,COc1ccccc1C(N)=O,-1.7815122716666665,3.0,solvent_844,solute_16025,"polar,small"
QGRPVMLBTFGQDQ-UHFFFAOYSA-N,COc1ccccc1Cl,-2.462597663,3.0,solvent_844,solute_16026,"non-polar,small"
VMPITZXILSNTON-UHFFFAOYSA-N,COc1ccccc1N,-0.9672208225,2.0,solvent_844,solute_16027,"polar,small"
ABDKAPXRBAPSQN-UHFFFAOYSA-N,COc1ccccc1OC,-1.31,2.0,solvent_844,solute_16028,"non-polar,small"
HSRJKNPTNIJEKV-UHFFFAOYSA-N,COc1ccccc1OCC(O)CO,-0.5987835173333332,3.0,solvent_844,solute_16029,"polar,small"
PETSAYFQSGAEQY-UHFFFAOYSA-N,COc1ccn(C)c(=O)c1C#N,-1.7839517895,2.0,solvent_844,solute_16030,"polar,small"
KDWQYMVPYJGPHS-UHFFFAOYSA-N,COc1ccsc1CN(C(=O)CCl)c1c(C)cccc1C,-4.46945,2.0,solvent_844,solute_16031,"polar,large"
NMUINCUJOZFODB-UHFFFAOYSA-N,COc1cnc2cncnc2n1,-0.910000015,2.0,solvent_844,solute_16032,"polar,small"
YCAGGFXSFQFVQL-UHFFFAOYSA-N,COc1coc(CSP(=O)(OC)OC)cc1=O,0.7285868440000001,2.0,solvent_844,solute_16033,"polar,small"
VJYIFXVZLXQVHO-UHFFFAOYSA-N,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,-1.5833475,2.0,solvent_844,solute_16034,"polar,large"
XOPFESVZMSQIKC-UHFFFAOYSA-N,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,-4.0989,2.0,solvent_844,solute_16035,"polar,large"
ISEUFVQQFVOBCY-UHFFFAOYSA-N,COc1nc(NC(C)C)nc(NC(C)C)n1,-2.4995000000000003,4.0,solvent_844,solute_16036,"polar,small"
PJSFRIWCGOHTNF-UHFFFAOYSA-N,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,-2.0606979075,2.0,solvent_844,solute_16037,"polar,large"
GOILPRCCOREWQE-UHFFFAOYSA-N,COc1ncnc2nc[nH]c12,-1.53,2.0,solvent_844,solute_16038,"polar,small"
MEBQXILRKZHVCX-UHFFFAOYSA-N,COc1nn(CSP(=S)(OC)OC)c(=O)s1,-3.1545,2.0,solvent_844,solute_16039,"polar,large"
WIYOPYDPWIXASZ-UHFFFAOYSA-N,COc1nnc(-c2ccccc2)c(-c2ccccc2)n1,-4.040239601,2.0,solvent_844,solute_16040,"polar,small"
OJCCUUWVUOCZAA-UHFFFAOYSA-N,COc1nsc(N)n1,-1.2427,2.0,solvent_844,solute_16041,"polar,small"
SNTRKUOVAPUGAY-UHFFFAOYSA-N,CP(=O)(F)OC1CCCCC1,-1.6875,2.0,solvent_844,solute_16042,"polar,small"
YACKEPLHDIMKIO-UHFFFAOYSA-N,CP(=O)(O)O,-0.6813158530000001,2.0,solvent_844,solute_16043,"polar,small"
LSDPWZHWYPCBBB-UHFFFAOYSA-N,CS,-0.494812178,2.0,solvent_844,solute_16044,"non-polar,small"
KNWQLFOXPQZGPX-UHFFFAOYSA-N,CS(=O)(=O)F,-0.515,2.0,solvent_844,solute_16045,"polar,small"
SVIKNKPDPGCMAE-UHFFFAOYSA-N,CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1,-5.14925,2.0,solvent_844,solute_16046,"polar,large"
ICTGBOFCIDHVPA-UHFFFAOYSA-N,CS(=O)(=O)NS(C)(=O)=O,0.0402,2.0,solvent_844,solute_16047,"polar,small"
AFVFQIVMOAPDHO-UHFFFAOYSA-N,CS(=O)(=O)O,1.0172883060000002,2.0,solvent_844,solute_16048,"polar,small"
FMMYTRQXHORTCU-UHFFFAOYSA-N,CS(=O)(=O)OCCCl,-0.433136336,2.0,solvent_844,solute_16049,"polar,small"
OYIKARCXOQLFHF-UHFFFAOYSA-N,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1,-4.7631,2.0,solvent_844,solute_16050,"polar,large"
PQTBTIFWAXVEPB-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1,-3.2997,2.0,solvent_844,solute_16051,"polar,large"
OTVAEFIXJLOWRX-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,-2.1500636204,5.0,solvent_844,solute_16052,"polar,large"
PCVFKIXSNYJABV-UHFFFAOYSA-N,CS(=O)c1ccc2oc3ccc(C(=O)O)cc3c(=O)c2c1,-5.02,2.0,solvent_844,solute_16053,"polar,large"
HHVIBTZHLRERCL-UHFFFAOYSA-N,CS(C)(=O)=O,0.2,2.0,solvent_844,solute_16054,"polar,small"
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(C)=O,1.1071170073333334,3.0,solvent_844,solute_16055,"non-polar,small"
QMMFVYPAHWMCMS-UHFFFAOYSA-N,CSC,-0.610489988,3.0,solvent_844,solute_16056,"non-polar,small"
YUBJPYNSGLJZPQ-UHFFFAOYSA-N,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,-5.458729481,2.0,solvent_844,solute_16057,"polar,large"
UELITFHSCLAHKR-UHFFFAOYSA-N,CSC(=O)c1cccc2nnsc12,-4.4362932950000005,2.0,solvent_844,solute_16058,"polar,small"
XDOTVMNBCQVZKG-MKICQXMISA-N,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,-4.0077495945,2.0,solvent_844,solute_16059,"polar,large"
GGFFBRRZAKLGFX-UHFFFAOYSA-N,CSC1=CC(=O)c2ccccc2C1=O,-4.4651,2.0,solvent_844,solute_16060,"polar,small"
YFFMJOPTIBTOJH-UHFFFAOYSA-N,CSCOC(=O)c1ccccc1OC(C)=O,-2.640177467,2.0,solvent_844,solute_16061,"polar,small"
XKLZIVIOZDNKEQ-UHFFFAOYSA-N,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.881959749333333,3.0,solvent_844,solute_16062,"polar,large"
WQOXQRCZOLPYPM-UHFFFAOYSA-N,CSSC,-1.46566028325,4.0,solvent_844,solute_16063,"non-polar,small"
QHMRZVIHLYUTOF-UHFFFAOYSA-N,CSc1cc(O)cc(O)c1,-1.7957,2.0,solvent_844,solute_16064,"polar,small"
WNYGTKAHASSKJM-UHFFFAOYSA-N,CSc1ccc(C(=O)c2cc(CC(=O)O)cc3ccoc23)cc1,-5.51,2.0,solvent_844,solute_16065,"polar,large"
KLBQZWRITKRQQV-UHFFFAOYSA-N,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,-5.820455991999999,3.0,solvent_844,solute_16066,"non-polar,large"
GEMHNGLORSISHO-UHFFFAOYSA-N,CSc1ccc2oc3ccc(C(=O)O)cc3c(=O)c2c1,-5.32,2.0,solvent_844,solute_16067,"polar,small"
VNPCIBFTAYHHLJ-UHFFFAOYSA-N,CSc1cnc2cncnc2n1,-1.5506597080000002,3.0,solvent_844,solute_16068,"polar,small"
PRLMFHYBTOQSLN-UHFFFAOYSA-N,CSc1nc(N(C)C)nc(N(C)C)n1,-2.6786667000000004,3.0,solvent_844,solute_16069,"polar,small"
AFIIBUOYKYSPKB-UHFFFAOYSA-N,CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,-3.546171106,2.0,solvent_844,solute_16070,"polar,small"
AAEVYOVXGOFMJO-UHFFFAOYSA-N,CSc1nc(NC(C)C)nc(NC(C)C)n1,-3.981999975,4.0,solvent_844,solute_16071,"polar,small"
UTBVIMLZIRIFFR-UHFFFAOYSA-N,CSc1nc2ccccc2s1,-3.161,2.0,solvent_844,solute_16072,"non-polar,small"
FOEMIZSFFWGXHX-UHFFFAOYSA-N,CSc1ncccn1,-0.402,2.0,solvent_844,solute_16073,"polar,small"
UIJIQXGRFSPYQW-UHFFFAOYSA-N,CSc1ncnc2nc[nH]c12,-2.3347151320000004,2.0,solvent_844,solute_16074,"polar,small"
FOXFZRUHNHCZPX-UHFFFAOYSA-N,CSc1nnc(C(C)(C)C)c(=O)n1N,-2.2466666666666666,3.0,solvent_844,solute_16075,"polar,small"
MZTLOILRKLUURT-NTUHNPAUSA-N,CSc1nnc(C(C)(C)C)c(=O)n1N=CC(C)C,-4.4288,2.0,solvent_844,solute_16076,"polar,small"
QYPPRTNMGCREIM-UHFFFAOYSA-N,C[As](=O)(O)O,0.2622025015,2.0,solvent_844,solute_16077,"polar,small"
OGGXGZAMXPVRFZ-UHFFFAOYSA-N,C[As](C)(=O)O,1.1611717836666666,3.0,solvent_844,solute_16078,"polar,small"
LYGJENNIWJXYER-UHFFFAOYSA-N,C[N+](=O)[O-],0.259927111,4.0,solvent_844,solute_16079,"polar,small"
JXXCENBLGFBQJM-UHFFFAOYSA-N,C[N+](C)(C)CC(O)CC(=O)O.[Cl-],0.704083406,2.0,solvent_844,solute_16080,"polar,small"
PHIQHXFUZVPYII-ZCFIWIBFSA-N,C[N+](C)(C)CC(O)CC(=O)[O-],0.792632268,2.0,solvent_844,solute_16081,"polar,small"
AXOIZCJOOAYSMI-UHFFFAOYSA-N,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,0.536997421,2.0,solvent_844,solute_16082,"polar,small"
SUHOQUVVVLNYQR-MRVPVSSYSA-N,C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO,0.589690218,2.0,solvent_844,solute_16083,"polar,small"
AFLXUQUGROGEFA-UHFFFAOYSA-N,C[N+]([O-])(CCCl)CCCl,-1.594178042,2.0,solvent_844,solute_16084,"polar,small"
KXEHYHACSHCZFC-STYNFMPRSA-N,C[NH+](C)C1CCC(C#N)(c2ccccc2)c2ccccc21.[Cl-],-3.693919955,2.0,solvent_844,solute_16085,"polar,large"
RVIXKDRPFPUUOO-UHFFFAOYSA-N,C[Se]C,-0.6502,2.0,solvent_844,solute_16086,"non-polar,small"
CZDYPVPMEAXLPK-UHFFFAOYSA-N,C[Si](C)(C)C,-3.653380104,2.0,solvent_844,solute_16087,"non-polar,small"
PFRLCKFENIXNMM-UHFFFAOYSA-N,C[Si](C)(C)CCCN,-1.9509,2.0,solvent_844,solute_16088,"polar,small"
NIBXVTMWHMMKGV-UHFFFAOYSA-N,C[Si](C)(C)CCN,-1.807,2.0,solvent_844,solute_16089,"polar,small"
YVWPNDBYAAEZBF-UHFFFAOYSA-N,C[Si](C)(C)CN,-1.7614974824999998,2.0,solvent_844,solute_16090,"polar,small"
UQEAIHBTYFGYIE-UHFFFAOYSA-N,C[Si](C)(C)O[Si](C)(C)C,-5.242024794500001,2.0,solvent_844,solute_16091,"non-polar,small"
CXQXSVUQTKDNFP-UHFFFAOYSA-N,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-6.8424128375,2.0,solvent_844,solute_16092,"non-polar,small"
YFCGDEUVHLPRCZ-UHFFFAOYSA-N,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-7.6636836895,2.0,solvent_844,solute_16093,"polar,large"
XCLIHDJZGPCUBT-UHFFFAOYSA-N,C[Si](C)(O)O,1.0354,2.0,solvent_844,solute_16094,"polar,small"
PFEAZKFNWPIFCV-UHFFFAOYSA-N,C[Si](C)(O)O[Si](C)(C)O,-0.1796,2.0,solvent_844,solute_16095,"polar,small"
FQKUGOMFVDPBIZ-UHFFFAOYSA-N,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,-3.7665,2.0,solvent_844,solute_16096,"polar,large"
YGCFFGRUZJNPDR-UHFFFAOYSA-N,C[Si]1(C)CCCC2(C1)C(=O)NC(=O)NC2=O,-2.565237466,2.0,solvent_844,solute_16097,"polar,small"
YCDHOJVBJDPREI-UHFFFAOYSA-N,C[Si]1(C)CCCC2(C1)C(=O)NC(=S)NC2=O,-3.425283248,2.0,solvent_844,solute_16098,"polar,small"
BXDUGSCGMFHWBB-UHFFFAOYSA-N,C[Si]1(C)CCCCC2(C1)C(=O)NC(=O)NC2=O,-3.087387172,2.0,solvent_844,solute_16099,"polar,small"
XMSXQFUHVRWGNA-UHFFFAOYSA-N,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.3386836895,2.0,solvent_844,solute_16100,"polar,large"
